item_id:token,movie_title:token_seq,release_year:token,genre:token_seq,interaction_count,pop_score,popularity_label
1102,"Running Man, The",1987,Action Adventure Sci-Fi,723,0.0007366343654704934,0
80,Outbreak,1995,Action Drama Thriller,722,0.0007356155074269657,0
1546,"Killing Fields, The",1984,Drama War,721,0.0007345966493834381,0
205,Deliverance,1972,Adventure Thriller,719,0.0007325589332963828,0
1536,"Birds, The",1963,Horror,719,0.0007325589332963828,0
1302,Sixteen Candles,1984,Comedy,714,0.0007274646430787445,0
292,Go,1999,Crime,713,0.0007264457850352168,0
796,Hoop Dreams,1994,Documentary,712,0.0007254269269916892,0
694,It's a Wonderful Life,1946,Drama,712,0.0007254269269916892,0
325,Jackie Brown,1997,Crime Drama,712,0.0007254269269916892,0
657,Hook,1991,Adventure Fantasy,708,0.0007213514948175786,0
227,Donnie Brasco,1997,Crime Drama,708,0.0007213514948175786,0
718,"Goonies, The",1985,Adventure Children's Fantasy,708,0.0007213514948175786,0
667,Mad Max Beyond Thunderdome,1985,Action Sci-Fi,707,0.0007203326367740509,0
526,Searching for Bobby Fischer,1993,Drama,707,0.0007203326367740509,0
295,Night of the Living Dead,1968,Horror Sci-Fi,706,0.0007193137787305233,0
592,"Dark Crystal, The",1982,Children's Fantasy Sci-Fi,706,0.0007193137787305233,0
171,Manhattan,1979,Comedy Drama Romance,705,0.0007182949206869956,0
1132,Rosemary's Baby,1968,Horror Thriller,704,0.000717276062643468,0
557,"Addams Family, The",1991,Comedy,702,0.0007152383465564127,0
521,Quiz Show,1994,Drama,699,0.0007121817724258297,0
445,"Cider House Rules, The",1999,Drama,698,0.0007111629143823021,0
1476,"Dirty Dozen, The",1967,Action War,695,0.0007081063402517191,0
623,"NeverEnding Story, The",1984,Adventure Children's Fantasy,695,0.0007081063402517191,0
7,Ben-Hur,1959,Action Adventure Drama,695,0.0007081063402517191,0
574,Jumanji,1995,Adventure Children's Fantasy,692,0.0007050497661211361,0
1286,F/X,1986,Action Crime Thriller,692,0.0007050497661211361,0
130,Waking Ned Devine,1998,Comedy,691,0.0007040309080776085,0
417,Legends of the Fall,1994,Drama Romance War Western,691,0.0007040309080776085,0
1186,"Gods Must Be Crazy, The",1980,Comedy,691,0.0007040309080776085,0
223,Natural Born Killers,1994,Action Thriller,691,0.0007040309080776085,0
840,"Great Escape, The",1963,Adventure War,688,0.0007009743339470255,0
863,10 Things I Hate About You,1999,Comedy Romance,688,0.0007009743339470255,0
862,"Deer Hunter, The",1978,Drama War,687,0.0006999554759034979,0
492,What's Eating Gilbert Grape,1993,Drama,687,0.0006999554759034979,0
1518,Harold and Maude,1971,Comedy,685,0.0006979177598164426,0
502,"General's Daughter, The",1999,Drama Thriller,683,0.0006958800437293873,0
1530,Network,1976,Comedy Drama,680,0.0006928234695988043,0
183,"Naked Gun: From the Files of Police Squad!, The",1988,Comedy,680,0.0006928234695988043,0
73,Cliffhanger,1993,Action Adventure Crime,680,0.0006928234695988043,0
1039,Pretty in Pink,1986,Comedy Drama Romance,679,0.0006918046115552767,0
524,Cape Fear,1991,Thriller,676,0.0006887480374246936,0
112,Bonnie and Clyde,1967,Crime Drama,675,0.000687729179381166,0
746,So I Married an Axe Murderer,1993,Comedy Romance Thriller,674,0.0006867103213376383,0
180,Happy Gilmore,1996,Comedy,673,0.0006856914632941107,0
329,Casino,1995,Drama Thriller,673,0.0006856914632941107,0
364,"Doors, The",1991,Drama Musical,673,0.0006856914632941107,0
829,"Truth About Cats & Dogs, The",1996,Comedy Romance,673,0.0006856914632941107,0
872,"Birdcage, The",1996,Comedy,673,0.0006856914632941107,0
19,Awakenings,1990,Drama,671,0.0006836537472070553,0
420,Dirty Dancing,1987,Musical Romance,670,0.0006826348891635277,0
89,Strictly Ballroom,1992,Comedy Romance,668,0.0006805971730764724,0
676,"Jewel of the Nile, The",1985,Action Adventure Comedy Romance,667,0.0006795783150329447,0
2009,Raging Bull,1980,Drama,667,0.0006795783150329447,0
591,Lethal Weapon 4,1998,Action Comedy Crime Drama,665,0.0006775405989458894,0
585,Bram Stoker's Dracula,1992,Horror Romance,664,0.0006765217409023618,0
88,Gandhi,1982,Drama,664,0.0006765217409023618,0
640,While You Were Sleeping,1995,Comedy Romance,663,0.0006755028828588341,0
565,Lost in Space,1998,Action Sci-Fi Thriller,661,0.0006734651667717788,0
586,Arsenic and Old Lace,1944,Comedy Mystery Thriller,661,0.0006734651667717788,0
891,Bulworth,1998,Comedy,660,0.0006724463087282512,0
275,Liar Liar,1997,Comedy,660,0.0006724463087282512,0
940,"Iron Giant, The",1999,Animation Children's,659,0.0006714274506847235,0
1432,White Men Can't Jump,1992,Comedy,657,0.0006693897345976682,0
326,Jacob's Ladder,1990,Horror Mystery Thriller,656,0.0006683708765541406,0
597,"Jungle Book, The",1967,Animation Children's Comedy Musical,656,0.0006683708765541406,0
1731,Midnight Cowboy,1969,Drama,654,0.0006663331604670853,0
794,Dumb & Dumber,1994,Comedy,653,0.0006653143024235576,0
370,Much Ado About Nothing,1993,Comedy Romance,653,0.0006653143024235576,0
732,Sister Act,1992,Comedy Crime,653,0.0006653143024235576,0
567,Home Alone,1990,Children's Comedy,651,0.0006632765863365023,0
496,True Romance,1993,Action Crime Romance,651,0.0006632765863365023,0
618,"Producers, The",1968,Comedy Musical,650,0.0006622577282929746,0
30,"Close Shave, A",1995,Animation Comedy Thriller,647,0.0006592011541623917,0
795,Blue Velvet,1986,Drama Mystery,647,0.0006592011541623917,0
976,Moonraker,1979,Action Romance Sci-Fi,644,0.0006561445800318087,0
881,Runaway Bride,1999,Comedy Romance,642,0.0006541068639447534,0
43,Driving Miss Daisy,1989,Drama,640,0.0006520691478576981,0
1155,Dr. No,1962,Action,640,0.0006520691478576981,0
1540,Patton,1970,Drama War,640,0.0006520691478576981,0
816,Dazed and Confused,1993,Comedy,638,0.0006500314317706428,0
777,Waterworld,1995,Action Adventure,638,0.0006500314317706428,0
950,"Cell, The",2000,Sci-Fi Thriller,638,0.0006500314317706428,0
1675,Predator 2,1990,Action Sci-Fi Thriller,636,0.0006479937156835875,0
1004,Westworld,1973,Action Sci-Fi Thriller Western,634,0.0006459559995965322,0
31,Antz,1998,Animation Children's,634,0.0006459559995965322,0
108,Demolition Man,1993,Action Sci-Fi,633,0.0006449371415530046,0
131,Broken Arrow,1996,Action Thriller,631,0.0006428994254659493,0
607,"Santa Clause, The",1994,Children's Comedy Fantasy,630,0.0006418805674224216,0
877,"Bone Collector, The",1999,Thriller,630,0.0006418805674224216,0
507,American History X,1998,Drama,629,0.0006408617093788939,0
874,Arlington Road,1999,Thriller,626,0.000637805135248311,0
1071,"Last Emperor, The",1987,Drama War,625,0.0006367862772047833,0
144,Chariots of Fire,1981,Drama,625,0.0006367862772047833,0
3,My Fair Lady,1964,Musical Romance,624,0.0006357674191612557,0
857,Logan's Run,1976,Action Adventure Sci-Fi,624,0.0006357674191612557,0
696,Mr. Mom,1983,Comedy Drama,624,0.0006357674191612557,0
904,Rush Hour,1998,Action Thriller,622,0.0006337297030742004,0
882,Never Been Kissed,1999,Comedy Romance,621,0.0006327108450306727,0
1457,Blood Simple,1984,Drama Film-Noir,621,0.0006327108450306727,0
1106,Best in Show,2000,Comedy,620,0.0006316919869871451,0
475,Midnight in the Garden of Good and Evil,1997,Comedy Crime Drama Mystery,619,0.0006306731289436174,0
837,Dick Tracy,1990,Action Crime,618,0.0006296542709000898,0
360,Powder,1995,Drama Sci-Fi,618,0.0006296542709000898,0
922,Wild Things,1998,Crime Drama Mystery Thriller,617,0.0006286354128565621,0
259,Lone Star,1996,Drama Mystery,616,0.0006276165548130345,0
312,"Poseidon Adventure, The",1972,Action Adventure,616,0.0006276165548130345,0
313,"River Runs Through It, A",1992,Drama,616,0.0006276165548130345,0
1012,"Lock, Stock & Two Smoking Barrels",1998,Comedy Crime Thriller,615,0.0006265976967695068,0
965,Invasion of the Body Snatchers,1956,Horror Sci-Fi,615,0.0006265976967695068,0
426,Out of Africa,1985,Drama Romance,614,0.0006255788387259792,0
92,"Bodyguard, The",1992,Action Drama Romance Thriller,614,0.0006255788387259792,0
1652,Cinema Paradiso,1988,Comedy Drama Romance,612,0.0006235411226389239,0
1001,Heavy Metal,1981,Action Adventure Animation Horror Sci-Fi,612,0.0006235411226389239,0
1093,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),1954,Action Drama,611,0.0006225222645953962,0
289,Pi,1998,Sci-Fi Thriller,610,0.0006215034065518686,0
886,American Psycho,2000,Comedy Horror Thriller,610,0.0006215034065518686,0
826,Analyze This,1999,Comedy,608,0.0006194656904648132,0
909,"Civil Action, A",1998,Drama,608,0.0006194656904648132,0
1210,"Lawnmower Man, The",1992,Action Sci-Fi Thriller,608,0.0006194656904648132,0
1366,Tin Cup,1996,Comedy Romance,607,0.0006184468324212856,0
1134,Star Trek V: The Final Frontier,1989,Action Adventure Sci-Fi,607,0.0006184468324212856,0
188,Dragonheart,1996,Action Adventure Fantasy,606,0.0006174279743777579,0
848,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",1984,Adventure Comedy Sci-Fi,605,0.0006164091163342303,0
717,12 Angry Men,1957,Drama,604,0.0006153902582907026,0
239,"Piano, The",1993,Drama Romance,601,0.0006123336841601197,0
358,"Opposite of Sex, The",1998,Comedy Drama,599,0.0006102959680730644,0
971,Strange Days,1995,Action Crime Sci-Fi,596,0.0006072393939424814,0
1085,Batman & Robin,1997,Action Adventure Crime,593,0.0006041828198118985,0
1424,"Hudsucker Proxy, The",1994,Comedy Romance,591,0.0006021451037248432,0
83,Breakfast at Tiffany's,1961,Drama Romance,591,0.0006021451037248432,0
731,Fletch,1985,Comedy,589,0.0006001073876377879,0
563,Duck Soup,1933,Comedy War,589,0.0006001073876377879,0
937,Deep Blue Sea,1999,Action Sci-Fi Thriller,589,0.0006001073876377879,0
594,Fried Green Tomatoes,1991,Drama,586,0.0005970508135072049,0
613,Peter Pan,1953,Animation Children's Fantasy Musical,586,0.0005970508135072049,0
18,Bambi,1942,Animation Children's,583,0.0005939942393766219,0
150,October Sky,1999,Drama,583,0.0005939942393766219,0
517,Boiler Room,2000,Drama,582,0.0005929753813330943,0
1332,Hoosiers,1986,Drama,581,0.0005919565232895666,0
838,Scary Movie,2000,Comedy Horror,580,0.000590937665246039,0
632,Being There,1979,Comedy,580,0.000590937665246039,0
624,Little Big Man,1970,Comedy Drama Western,579,0.0005899188072025113,0
501,"Red Violin, The (Le Violon rouge)",1998,Drama Mystery,579,0.0005899188072025113,0
523,"Whole Nine Yards, The",2000,Comedy Crime,579,0.0005899188072025113,0
1259,Dead Again,1991,Mystery Romance Thriller,577,0.000587881091115456,0
1281,Big Trouble in Little China,1986,Action Comedy,576,0.0005868622330719284,0
924,"Prince of Egypt, The",1998,Animation Musical,576,0.0005868622330719284,0
38,Cinderella,1950,Animation Children's Musical,572,0.0005827868008978178,0
724,"Philadelphia Story, The",1940,Comedy Romance,572,0.0005827868008978178,0
388,Gone in 60 Seconds,2000,Action Crime,571,0.00058176794285429,0
220,Gods and Monsters,1998,Drama,570,0.0005807490848107624,0
230,Bound,1996,Crime Drama Romance Thriller,569,0.0005797302267672347,0
656,"20,000 Leagues Under the Sea",1954,Adventure Children's Fantasy Sci-Fi,569,0.0005797302267672347,0
858,Conan the Barbarian,1982,Action Adventure,568,0.0005787113687237071,0
1227,Rumble in the Bronx,1995,Action Adventure Crime,566,0.0005766736526366517,0
367,Glengarry Glen Ross,1992,Drama,565,0.0005756547945931241,0
772,"Jerk, The",1979,Comedy,565,0.0005756547945931241,0
1163,Scream 3,2000,Horror Mystery Thriller,562,0.0005725982204625411,0
616,"War of the Worlds, The",1953,Action Sci-Fi War,560,0.0005705605043754858,0
1191,"Net, The",1995,Sci-Fi Thriller,560,0.0005705605043754858,0
1047,101 Dalmatians,1961,Animation Children's,559,0.0005695416463319582,0
1089,Hot Shots! Part Deux,1993,Action Comedy War,559,0.0005695416463319582,0
888,Ransom,1996,Drama Thriller,558,0.0005685227882884305,0
47,Dumbo,1941,Animation Children's Musical,558,0.0005685227882884305,0
1630,"Commitments, The",1991,Comedy Drama,557,0.0005675039302449029,0
595,Carrie,1976,Horror,557,0.0005675039302449029,0
132,Ghostbusters II,1989,Comedy Horror,557,0.0005675039302449029,0
78,"Day the Earth Stood Still, The",1951,Drama Sci-Fi,556,0.0005664850722013752,0
509,Cruel Intentions,1999,Drama,556,0.0005664850722013752,0
1185,Judge Dredd,1995,Action Adventure Sci-Fi,555,0.0005654662141578476,0
850,"Saint, The",1997,Action Romance Thriller,555,0.0005654662141578476,0
1231,Three Amigos!,1986,Comedy Western,555,0.0005654662141578476,0
440,Philadelphia,1993,Drama,553,0.0005634284980707923,0
412,"Room with a View, A",1986,Drama Romance,553,0.0005634284980707923,0
116,Doctor Zhivago,1965,Drama Romance War,551,0.000561390781983737,0
197,Young Guns,1988,Action Comedy Western,551,0.000561390781983737,0
1024,"Sex, Lies, and Videotape",1989,Drama,551,0.000561390781983737,0
449,Rob Roy,1995,Drama Romance War,548,0.000558334207853154,0
1342,Space Jam,1996,Adventure Animation Children's Comedy Fantasy,548,0.000558334207853154,0
674,Labyrinth,1986,Adventure Children's Fantasy,548,0.000558334207853154,0
1260,Species,1995,Horror Sci-Fi,547,0.0005573153498096264,0
870,Bringing Out the Dead,1999,Drama Horror,547,0.0005573153498096264,0
485,Scent of a Woman,1992,Drama,547,0.0005573153498096264,0
1112,"American Werewolf in London, An",1981,Horror,546,0.0005562964917660987,0
1158,"Me, Myself and Irene",2000,Comedy,544,0.0005542587756790434,0
754,G.I. Jane,1997,Action Drama War,544,0.0005542587756790434,0
328,End of Days,1999,Action Thriller,543,0.0005532399176355157,0
1238,Double Indemnity,1944,Crime Film-Noir,543,0.0005532399176355157,0
879,Congo,1995,Action Adventure Mystery Sci-Fi,543,0.0005532399176355157,0
193,Evil Dead II (Dead By Dawn),1987,Action Adventure Comedy Horror,542,0.0005522210595919881,0
174,Nurse Betty,2000,Comedy Thriller,542,0.0005522210595919881,0
1217,Airplane II: The Sequel,1982,Comedy,542,0.0005522210595919881,0
1406,"Natural, The",1984,Drama,541,0.0005512022015484604,0
702,Vacation,1983,Comedy,541,0.0005512022015484604,0
917,Tombstone,1993,Western,540,0.0005501833435049328,0
54,Shine,1996,Drama Romance,540,0.0005501833435049328,0
1277,To Die For,1995,Comedy Drama,539,0.0005491644854614051,0
410,Prizzi's Honor,1985,Comedy Drama Romance,539,0.0005491644854614051,0
705,Mr. Holland's Opus,1995,Drama,537,0.0005471267693743498,0
955,Sphere,1998,Adventure Sci-Fi Thriller,537,0.0005471267693743498,0
961,"Big Sleep, The",1946,Film-Noir Mystery,536,0.0005461079113308222,0
145,Desperado,1995,Action Romance Thriller,535,0.0005450890532872945,0
843,Ladyhawke,1985,Adventure Fantasy Romance,535,0.0005450890532872945,0
1347,Honeymoon in Vegas,1992,Comedy Romance,534,0.0005440701952437669,0
578,Adventures in Babysitting,1987,Adventure Comedy,533,0.0005430513372002392,0
801,Pushing Tin,1999,Comedy,532,0.0005420324791567116,0
994,Pitch Black,2000,Action Sci-Fi,532,0.0005420324791567116,0
784,Flight of the Navigator,1986,Adventure Children's Sci-Fi,531,0.0005410136211131839,0
684,Coneheads,1993,Comedy Sci-Fi,531,0.0005410136211131839,0
400,Arthur,1981,Comedy Romance,530,0.0005399947630696563,0
569,Teenage Mutant Ninja Turtles,1990,Action Children's Fantasy,527,0.0005369381889390733,0
1265,Terms of Endearment,1983,Comedy Drama,523,0.0005328627567649627,0
687,That Thing You Do!,1996,Comedy,523,0.0005328627567649627,0
194,"Three Musketeers, The",1993,Action Adventure Comedy,522,0.000531843898721435,0
854,Titan A.E.,2000,Adventure Animation Sci-Fi,521,0.0005308250406779074,0
933,Doctor Dolittle,1998,Comedy,520,0.0005298061826343797,0
683,Alice in Wonderland,1951,Animation Children's Musical,520,0.0005298061826343797,0
297,Falling Down,1993,Action Drama,518,0.0005277684665473244,0
102,On the Waterfront,1954,Crime Drama,516,0.0005257307504602691,0
209,"Fistful of Dollars, A",1964,Action Western,514,0.0005236930343732138,0
324,Babe: Pig in the City,1998,Children's Comedy,513,0.0005226741763296862,0
2,James and the Giant Peach,1996,Animation Children's Musical,513,0.0005226741763296862,0
554,Breaking Away,1979,Drama,511,0.0005206364602426309,0
804,Muriel's Wedding,1994,Comedy Romance,511,0.0005206364602426309,0
160,"Grapes of Wrath, The",1940,Drama,511,0.0005206364602426309,0
689,Christmas Vacation,1989,Comedy,510,0.0005196176021991032,0
697,"Hard Day's Night, A",1964,Comedy Musical,510,0.0005196176021991032,0
693,Scrooged,1988,Comedy,510,0.0005196176021991032,0
269,"Faculty, The",1998,Horror Sci-Fi,510,0.0005196176021991032,0
1369,"Client, The",1994,Drama Mystery Thriller,507,0.0005165610280685203,0
1199,Escape from L.A.,1996,Action Adventure Sci-Fi Thriller,507,0.0005165610280685203,0
761,Buffy the Vampire Slayer,1992,Comedy Horror,506,0.0005155421700249926,0
1305,Working Girl,1988,Comedy Drama,506,0.0005155421700249926,0
1232,Touch of Evil,1958,Crime Film-Noir Thriller,505,0.000514523311981465,0
1177,Weird Science,1985,Comedy,505,0.000514523311981465,0
869,Halloween,1978,Horror,503,0.0005124855958944096,0
531,"Hurricane, The",1999,Drama,503,0.0005124855958944096,0
1692,Stuart Little,1999,Children's Comedy,503,0.0005124855958944096,0
1243,Superman III,1983,Action Adventure Sci-Fi,502,0.000511466737850882,0
285,"Ice Storm, The",1997,Drama,502,0.000511466737850882,0
664,Alien Nation,1988,Crime Drama Sci-Fi,502,0.000511466737850882,0
424,Peggy Sue Got Married,1986,Comedy Romance,501,0.0005104478798073543,0
633,Sleeping Beauty,1959,Animation Children's Musical,500,0.0005094290217638267,0
454,"Postino, Il (The Postman)",1994,Drama Romance,499,0.000508410163720299,0
100,"Guns of Navarone, The",1961,Action Drama War,499,0.000508410163720299,0
1065,Ordinary People,1980,Drama,498,0.0005073913056767714,0
1273,Body Heat,1981,Crime Thriller,497,0.0005063724476332437,0
413,Emma,1996,Comedy Drama Romance,496,0.0005053535895897161,0
1103,Last Action Hero,1993,Action Comedy,495,0.0005043347315461884,0
447,Private Parts,1997,Comedy Drama,493,0.0005022970154591331,0
581,Charlotte's Web,1973,Animation Children's,493,0.0005022970154591331,0
1559,Dead Calm,1989,Thriller,493,0.0005022970154591331,0
589,Pinocchio,1940,Animation Children's,492,0.0005012781574156055,0
179,28 Days,2000,Comedy,490,0.0004992404413285502,0
1724,Event Horizon,1997,Action Mystery Sci-Fi Thriller,490,0.0004992404413285502,0
1064,Godzilla,1998,Action Sci-Fi,489,0.0004982215832850225,0
1727,Robocop 2,1990,Action Crime Sci-Fi,489,0.0004982215832850225,0
74,Snake Eyes,1998,Action Crime Mystery Thriller,488,0.0004972027252414949,0
277,Crumb,1994,Documentary,484,0.0004931272930673843,0
35,Mulan,1998,Animation Children's,483,0.0004921084350238566,0
136,Serpico,1973,Crime Drama,483,0.0004921084350238566,0
1394,"Karate Kid, The",1984,Drama,482,0.0004910895769803289,0
1070,"Spy Who Loved Me, The",1977,Action,482,0.0004910895769803289,0
489,Cop Land,1997,Crime Drama Mystery,481,0.0004900707189368013,0
918,Primal Fear,1996,Drama Thriller,481,0.0004900707189368013,0
