item_id,movie_title,release_year,genre:token_seq,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
3273,"Confessional, The (Le Confessionnal)",1995,Drama Mystery,False,/pJZNoLtvKjO9bf5fk8uYDzDpEUo.jpg,"Thriller,Drama,Mystery",99040,fr,Le Confessionnal,"Pierre Lamontagne has returned to Quebec to attend his father's funeral. He meets up with his adopted brother, Marc, who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Quebec of the 1950s. Past and present converge in a complex web of intrigue where the answer to the mystery lies.",0.5738,/9ApR0PwQdlnvc76NmlbUWkeAK9i.jpg,1995-09-29,The Confessional,False,6.368,20
853,"Indian in the Cupboard, The",1995,Adventure Children's Fantasy,False,/zIDwM5vjcBMSeTIlGzubpabRgKt.jpg,"Adventure,Family,Fantasy",11359,en,The Indian in the Cupboard,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,2.711,/ozQAmW85tTJu2dhRe3evzyY03Nb.jpg,1995-07-14,The Indian in the Cupboard,False,6.456,636
3160,Eye for an Eye,1996,Drama Thriller,False,/lOiIE1MS7q756PYHYiAw6glruxZ.jpg,Thriller,17182,en,Eye for an Eye,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",3.452,/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg,1996-01-12,Eye for an Eye,False,6.189,411
705,Mr. Holland's Opus,1995,Drama,False,/oUptKQLatCgywVDx0ETVhq7knHt.jpg,"Drama,Music",2054,en,Mr. Holland's Opus,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.",2.7133,/jYEKdpVvRV3KdyHMUVYyg0KTVSY.jpg,1995-12-29,Mr. Holland's Opus,False,6.97,423
2260,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy,False,/dfkE2LppPbJ1qUzi3tdND5iuMFp.jpg,"Comedy,Crime",10607,en,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",10.0593,/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg,1996-01-12,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,False,7.03,1364
1405,Two if by Sea,1996,Comedy Romance,False,/9YTwzhG4HcZICyWcwSGO3O9JBgw.jpg,"Comedy,Romance",19760,en,Two If by Sea,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.",1.0073,/xSfqAMYqrTtDeAjPtYo0S8nc5Zz.jpg,1996-01-12,Two If by Sea,False,4.9,91
1220,Bio-Dome,1996,Comedy,False,/quc6Smoaha9ZrFlu9gtSlJP66iF.jpg,Comedy,9536,en,Bio-Dome,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.",1.7344,/pjSkGZAvksrbO6tGain8PJ3rfC7.jpg,1996-01-12,Bio-Dome,False,4.537,374
1720,Lawnmower Man 2: Beyond Cyberspace,1996,Sci-Fi Thriller,False,/rCZfdhDuJJTwdUMpuaRiCm9jS0k.jpg,"Science Fiction,Horror,Action,Thriller",11525,en,Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.",1.8936,/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,1996-01-12,Lawnmower Man 2: Beyond Cyberspace,False,3.202,156
2592,French Twist (Gazon maudit),1995,Comedy Romance,False,/eAexMnPNZG0Q9QNHNWWfr9iHLMf.jpg,"Comedy,Romance",4482,fr,Gazon maudit,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",1.6615,/xlLnHizshGBwMiNrnop2kg2nYzE.jpg,1995-01-18,French Twist,False,6.072,306
2231,Friday,1995,Comedy,False,/eDY7eBe5EE2djDGwdTPhfH9ZcdG.jpg,Comedy,10634,en,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",7.1269,/2lReF53F8trkC68piGSfk0JVwWU.jpg,1995-04-26,Friday,False,7.1,1866
910,From Dusk Till Dawn,1996,Action Comedy Crime Horror Thriller,False,/phiRQhfwZZeMMn3osvQUmGYmJbp.jpg,"Horror,Action,Thriller,Crime",755,en,From Dusk Till Dawn,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",8.5438,/uBoQytp3KTQFaVqTe6d0ECGaKh9.jpg,1996-01-19,From Dusk Till Dawn,False,7.029,6042
2314,Fair Game,1995,Action,False,/iFfbBL8vtiuTkqb9Os7lO8y3KnY.jpg,Action,11859,en,Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",2.0188,/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,1995-11-03,Fair Game,False,5.092,304
2221,Kicking and Screaming,1995,Comedy Drama,False,/hyG7Y6r0aQnE5ssoTyq8xSQmS25.jpg,"Comedy,Drama,Romance",28387,en,Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",1.4997,/ynAtSpTou7snNOq32djzILw9VCA.jpg,1995-10-06,Kicking and Screaming,False,6.189,217
479,"MisÃ©rables, Les",1995,Drama Musical,,,,,,,,,,,,,,
1415,Bed of Roses,1996,Drama Romance,False,/p4JS5EvUKzCkqgHZdW7zdvm7sl.jpg,"Drama,Romance",20927,en,Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",0.9762,/e0Eho8TETw1RhvX9MH9i19Xf1iM.jpg,1996-01-26,Bed of Roses,False,5.8,115
3050,Big Bully,1996,Comedy Drama,False,/tYGxW8kkZD8sCOIDi5je9Vk2Wjx.jpg,Comedy,36929,en,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",0.9682,/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,1996-01-26,Big Bully,False,4.595,74
997,Screamers,1995,Sci-Fi Thriller,False,/7LMy4tZggDRa31ycv5ccnPtLspV.jpg,"Horror,Science Fiction,War",9102,en,Screamers,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",1.3822,/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,1995-09-08,Screamers,False,6.2,542
2912,Nico Icon,1995,Documentary,False,,Documentary,124626,en,Nico Icon,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",0.2328,/w3oiJZTB1UP3lj0uSVLdsYfsBbC.jpg,1995-02-18,Nico Icon,False,7.5,10
2121,"Crossing Guard, The",1995,Drama,False,/oi9RFxqb5Tncm7VvDnVT6sZUWyH.jpg,"Drama,Thriller",27526,en,The Crossing Guard,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.",1.6872,/kogaCIIylHmWQo2gJrrdq8Br8b8.jpg,1995-01-26,The Crossing Guard,False,6.0,266
2122,"Juror, The",1996,Drama Thriller,False,/g0CGOIl3H1FDsqHpPzlfkhXAtv8.jpg,"Thriller,Crime,Drama",9623,en,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",2.8056,/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,1996-02-02,The Juror,False,5.6,398
2807,"White Balloon, The (Badkonake Sefid )",1995,Drama,False,/jRLhcuyTPgcaCzrTKVTVrFDWrYo.jpg,Drama,46785,fa,بادکنک سفید,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,0.7193,/u6jrlgZZx3zSFPDPTVOYpueljgH.jpg,1995-02-02,The White Balloon,False,7.473,93
1225,Things to Do in Denver when You're Dead,1995,Crime Drama Romance,False,/7fEOKdQIfbkOxy0enLtpyPGUsTm.jpg,"Drama,Crime",400,en,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,3.2422,/rA4Jttg1kJvNhSv7wM0SNyXrqY0.jpg,1995-12-01,Things to Do in Denver When You're Dead,False,6.5,389
2123,Antonia's Line (Antonia),1995,Drama,False,/sOkUBkwq21ZEThCX7wboY2Xl3m5.jpg,"Drama,Comedy",880,nl,Antonia,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",1.773,/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,1995-09-21,Antonia's Line,False,7.036,126
2624,Once Upon a Time... When We Were Colored,1995,Drama,False,/jWgp2Ai4jwRPhYlCnctMDMWzO6e.jpg,"Romance,Drama",146599,en,Once Upon a Time... When We Were Colored,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,0.3152,/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,1996-01-26,Once Upon a Time... When We Were Colored,False,4.2,4
2222,Last Summer in the Hamptons,1995,Comedy Drama,False,/nDxsn4GyXHh3r3bWkexGPpOoaJ2.jpg,"Comedy,Drama",188588,en,Last Summer in the Hamptons,"Helena Mora, the head of an eccentric theatrical family, has decided to sell her large estate in the Hamptons because of her recent money troubles. Before she completes the sale, she wants to have one last gathering of family and friends, with dramatic performances. Bringing everyone together, though, creates rivalries and tension, especially for Oona, a temperamental but successful movie actress who seeks the approval of her creative peers.",0.3672,/g3m93gROYRRgu7lyQPzrka612uK.jpg,1995-11-22,Last Summer in the Hamptons,False,5.5,4
822,Angels and Insects,1995,Drama Romance,False,/h5PrPi1fnGACJiYoIJxBpAkqhGU.jpg,"Drama,Romance",8447,en,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",0.8451,/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,1995-09-10,Angels and Insects,False,6.3,48
1098,White Squall,1996,Adventure Drama,False,/kpVQHZrBLUsB35S1pTbP8apgT5W.jpg,"Drama,Adventure",10534,en,White Squall,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",2.1687,/muhTVa52IufjTaqNseXFQUAEuyG.jpg,1996-02-02,White Squall,False,6.3,370
2199,Dunston Checks In,1996,Children's Comedy,False,/rMD1MzB7PEkzz4ooYqEbu0ae5C9.jpg,"Family,Comedy,Adventure",17414,en,Dunston Checks In,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",1.4693,/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,1996-01-12,Dunston Checks In,False,5.4,228
823,Black Sheep,1996,Comedy,False,/rJbDh4nIjxQFlFjK6k2SktTTT01.jpg,Comedy,13997,en,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",1.8827,/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,1996-02-01,Black Sheep,False,6.031,413
1877,Nick of Time,1995,Action Thriller,False,/u1JzntSiNw9vUCqYIOcNDajWwdZ.jpg,"Thriller,Crime,Action",2086,en,Nick of Time,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,1.3779,/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,1995-11-22,Nick of Time,False,6.227,739
3352,"Journey of August King, The",1995,Drama,False,/MaRsLHjqwAjRfVyL0KN0EdzAzz.jpg,Drama,61548,en,The Journey of August King,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",0.4114,/1kWPXnCyUo20QCrv8lwQhTFPj9f.jpg,1995-09-14,The Journey of August King,False,6.7,15
1689,Mary Reilly,1996,Drama Thriller,False,/mErnrp6gxgSw7eYVnuos3k8EkWf.jpg,"Drama,Horror,Thriller",9095,en,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",1.6975,/eAOPWQdwytdRaLK3VXi7JFJFqmj.jpg,1996-02-23,Mary Reilly,False,5.79,321
1889,Vampire in Brooklyn,1995,Comedy Romance,False,/ApVoaz7bRhymILlbHCoL3k3EFxC.jpg,"Comedy,Horror,Romance,Fantasy",12158,en,Vampire in Brooklyn,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",1.4345,/fodPA5x3REtOwColG17CucreZqM.jpg,1995-10-26,Vampire in Brooklyn,False,5.097,590
