item_id:token,title:token,sales_type:token,sales_rank:float,categories:token_seq,price:float,brand:token,interaction_count,pop_score,popularity_label
1000,Obagi Nu Derm Exfoderm Skin Smoothing Lotion-2 oz,Beauty,256856.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",38.35,Obagi Medical,7107,0.0012592853914212313,0
943,"Ponds Caring Classic Extra, Rich Dry Skin Cream, 10.1 oz",Beauty,59037.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams'",0.01,Unilever Bestfoods,7072,0.001253083760817637,0
795,"Bora Bora by Liz Claiborne for Women, Eau De Parfum Spray, 3.4-Ounce",Beauty,4949.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",19.17,Liz Claiborne,7046,0.0012484768352263957,0
942,"MyChelle Fruit Enzyme Cleanser, 4.4 Ounce Bottle",Beauty,1086689.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",16.26,MyChelle Dermaceuticals,7014,0.0012428067729602526,0
111,"Maybelline New York Full 'N Soft Mascara, Very Black, 0.28 Oz.",Beauty,2544.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",7.27,Maybelline,7008,0.0012417436362853508,0
300,Moisturizer-Daily Essential Jojoba/Aloe Desert Essence 4 oz Cream,Beauty,44434.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",,,6987,0.0012380226579231943,0
1219,"Doo Gro Mega Thick Growth Oil, 4.5 Ounce",,,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",7.25,Doo Gro,6984,0.0012374910895857434,0
335,Bar Soap-Tea Tree Dr. Bronner's 5 oz Bar,Beauty,29663.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",6.8,Dr. Bronner,6917,0.0012256193967160062,0
1201,Tweezerman Skin Care Tool,Health & Personal Care,91784.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Treatment Tools', 'Blemish Tools'",10.3,Tweezerman,6898,0.0012222527972454837,0
216,"Mrs. Meyer's Clean Day Liquid Hand Soap, Lavender, 12.5 Ounce Bottle",,,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",3.64,Mrs. Meyers,6876,0.0012183546294375104,0
1217,LUXOR Professional 7 1/2 inch Ice Tempered Barber Styling Shears (Model: M505),Beauty,215273.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",6.74,Luxor,6858,0.0012151652194128048,0
270,Pretty Nails Instant Polish Remover Regular,Beauty,113478.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.65,Pretty Nails,6820,0.0012084320204717599,0
641,WEN by Chaz Dean Fig Cleansing Conditioner 16 oz,Beauty,11153.0,"'Beauty', 'Hair Care', 'Conditioners'",30.75,WEN&reg; by Chaz Dean,6815,0.001207546073242675,0
892,Sally Hansen Cuticle Massage Cream -- 0.4 fl oz,Beauty,39899.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils'",3.79,Sally Hansen,6805,0.0012057741787845052,0
3,Prada Candy By Prada Eau De Parfum Spray 1.7 Oz For Women,Beauty,78916.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",65.86,Prada,6758,0.0011974462748311075,0
1288,"Burt's Bees: Very Volumizing Pomegranate Shampoo, 10 oz",Beauty,490483.0,"'Beauty', 'Hair Care', 'Shampoos'",13.8,Burt&#39;s Bees,6746,0.0011953200014813037,0
973,"Coty Airspun Loose Powder, Translucent, 2.3 Ounce",Beauty,200749.0,"'Beauty', 'Makeup', 'Face', 'Powder'",8.04,Coty Airspun,6743,0.0011947884331438528,0
1306,Revlon Perfect Heat Jumbo 3 Barrel Waver,Beauty,247563.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",18.79,Revlon,6722,0.0011910674547816963,0
1096,"Claiborne by Liz Claiborne for Women, Eau De Toilette Spray, 3.4-Ounce",Beauty,45881.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",14.55,Liz Claiborne,6674,0.0011825623613824817,0
1319,Essie Blanc 10 - Nail Polish / Lacquer / Enamel,Beauty,8109.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.59,Essie,6665,0.0011809676563701288,0
888,"Mane 'n Tail Moisture Enriched Hair Strengthener, Bonus, 6 oz.",Beauty,4079.0,"'Beauty', 'Hair Care', 'Conditioners'",7.59,Mane &#39;n Tail,6617,0.0011724625629709142,0
1094,Live Jennifer Lopez By Jennifer Lopez For Women. Eau De Parfum Spray 1.7 Ounces,Beauty,356240.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",17.95,Jennifer Lopez,6595,0.0011685643951629408,0
838,"Clean &amp; Clear Deep Cleaning Astringent, Oil Fighting, 8 Ounce",Beauty,18141.0,"'Beauty', 'Skin Care', 'Face', 'Toners & Astringents'",4.37,Clean &amp; Clear,6575,0.0011650206062466012,0
22,DHS Conditioning Rinse With Panthenol 8 fl oz,Beauty,8864.0,"'Beauty', 'Hair Care', 'Conditioners'",10.12,DHS,6533,0.0011575786495222884,0
1292,"Sedona Labs Iflora Multi-Probiotic Powder, Powder, 2.1-Ounce",Beauty,534931.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",15.99,Sedona Labs,6529,0.0011568698917390206,0
51,"Neutrogena Healthy Skin Anti-Wrinkle Cream, SPF 15, 1.4 Ounce",,,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",11.46,Neutrogena,6500,0.0011517313978103283,0
92,Instead 12 Hour Feminine Protection Cup 24 ea,Health & Personal Care,2362.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",8.4,Instead,6477,0.0011476560405565379,0
1111,Soft Touch Sectional Pelican Clips 6/pkg,Beauty,331426.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",7.99,Diane,6452,0.0011432263044111135,0
581,Super Solano Professional Hair Dryer - Black,Beauty,65062.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",94.99,Solano,6414,0.0011364931054700686,0
591,"Coretex SunX SPF30 Sunscreen with Towelettes - 25 Individual Foil Pouch with Towelettes/Box, PABA Free, Oil-free, Water and Sweat Resistant, UVA/UVB Protection",Beauty,113902.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports'",18.95,Fieldtex Products,6413,0.0011363159160242516,0
1505,"Enjoy Luxury Conditioner, 10.1-Ounce",Beauty,85989.0,"'Beauty', 'Hair Care', 'Conditioners'",14.84,Enjoy,6409,0.0011356071582409838,0
1088,White Shoulders By Evyan For Women. Bath Powder 8 Ounces,Beauty,238334.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",19.63,Evyan,6405,0.0011348984004577157,0
154,"Badger Balm, Sleep Balm - 2 oz",Health & Personal Care,13961.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",8.99,Badger,6397,0.00113348088489118,0
869,"Revlon RV408 1875 Watt Full-Size Turbo Dryer, Black",Beauty,611658.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",13.09,Revlon,6385,0.0011313546115413763,0
945,Shea Moisture Shea Butter Leave in Conditioner 8oz,Beauty,761254.0,"'Beauty', 'Hair Care', 'Conditioners'",9.5,Shea Moisture,6358,0.001126570496504318,0
1194,"CHI Keratin Mist, Leave-In Strengthening Treatment, 12 Ounce",Beauty,146277.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",13.98,,6356,0.0011262161176126841,0
533,"Revlon RV2641 Soft Touch Porcupine Cushion Brush, Colors May Vary",Beauty,426928.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Brushes'",5.0,Revlon,6330,0.0011216091920214428,0
1008,Jadore By Christian Dior For Women. Eau De Parfum Spray 3.4 Ounces,Beauty,44198.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",98.0,Christian Dior,6300,0.0011162935086469336,0
155,"CoverGirl Lipslicks Lip Gloss, Clear - .14 oz",,,"'Beauty', 'Makeup', 'Lips', 'Lip Glosses'",7.5,COVERGIRL,6297,0.0011157619403094827,0
247,"Cricket Technique Barrel Hair Brush, XX-large Round, 2 Inch",Beauty,1166.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Brushes'",9.87,Cricket,6290,0.001114521614188764,0
837,"Rogaine for Women Hair Regrowth Treatment, 2 Ounce",Beauty,15090.0,"'Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments'",14.84,Rogaine,6256,0.0011084971730309866,0
193,Hugo By Hugo Boss For Women. Eau De Toilette Spray 1.3 Ounces,Beauty,38437.0,"'Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette'",22.55,HUGO BOSS,6254,0.0011081427941393527,0
520,Solia Tourmaline Ceramic Ion Flat Iron (1&quot;),Beauty,480378.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",,,6252,0.0011077884152477188,0
12,"Maybelline New York Expert Wear Brow &amp; Eyeliner, 151 Velvet Black , .011 oz (310 mg)",Beauty,23677.0,"'Beauty', 'Makeup', 'Eyes', 'Eyeliner'",1.89,Maybelline,6247,0.001106902468018634,0
139,Body Bath Honey Mango Alba Botanica 12 oz Liquid,Beauty,86574.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",7.21,Alba Botanica,6240,0.0011056621418979152,0
271,Fran Wilson Eye Tees Precision Makeup Applicators 80 Cotton Swabs,Beauty,16078.0,"'Beauty', 'Tools & Accessories', 'Cotton & Swabs', 'Cotton Swabs'",5.1,Fran Wilson,6238,0.0011053077630062812,0
512,Shampoo Scalp Massage Brush- 1 Brush,Beauty,700280.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Brushes'",1.79,Diane,6203,0.0010991061324026872,0
826,Clairol Pure White 30 Volume 16 oz.,Beauty,131563.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",7.51,Clairol,6135,0.0010870572500871329,0
1092,Fire &amp; Ice by Revlon for Women - 1.7 Ounce Cologne Spray,Beauty,489417.0,"'Beauty', 'Fragrance', ""Women's"", 'Cologne'",13.86,Revlon,6104,0.0010815643772668067,0
4,"Versace Bright Crystal Eau de Toilette Spray for Women, 3 Ounce",Beauty,764.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",52.33,Versace,6079,0.0010771346411213823,0
610,MAC Powder Blush Fever,Beauty,264917.0,"'Beauty', 'Makeup', 'Face', 'Blush'",29.89,M.A.C,5996,0.0010624279171185735,0
1095,Miami Glow By Jennifer Lopez For Women. Eau De Toilette Spray 3.4 Ounces,Beauty,23285.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",24.98,Jennifer Lopez,5987,0.0010608332121062208,0
1027,Cuba Gold By Cuba For Men. Eau De Toilette Spray 3.3 Ounces,Beauty,15502.0,"'Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette'",8.49,Cuba,5969,0.0010576438020815154,0
220,PanOxyl Bar 10% - 4 oz - 1 Bar,Beauty,3277.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",8.64,Panoxyl,5965,0.0010569350442982473,0
580,"NARS Velvet Matte Lip Pencil, Bahama",Beauty,308941.0,"'Beauty', 'Makeup', 'Lips', 'Lip Liners'",33.88,NARS,5960,0.0010560490970691625,0
231,"Rogaine for Men Hair Regrowth Treatment, Extra Strength Original Unscented, Set of 3, 2-Ounce Bottles",Beauty,84.0,"'Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments'",31.49,Rogaine,5945,0.001053391255381908,0
24,Konsyl Pharmaceuticals Psyllium Fiber 15.9 oz,Health & Personal Care,11183.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",14.29,KONSYL PHARMACEUTICALS,5934,0.0010514421714779211,0
830,"Australian Gold SPF 15 Spray Gel with Bronzer, 8 Ounce",Health & Personal Care,114161.0,"'Beauty', 'Skin Care', 'Sun', 'Tanning Oils'",6.38,Australian Gold,5846,0.0010358495002460275,0
531,duri Miracote .61oz,Beauty,90386.0,"'Beauty', 'Makeup', 'Nails', 'Top & Base Coats'",5.94,Duri Cosmetics,5822,0.0010315969535464203,0
295,"Burt's Bees Therapeutic Bath Crystals, 1 Pound",Beauty,6453.0,"'Beauty', 'Bath & Body', 'Bath', 'Minerals & Salts'",6.99,Burt&#39;s Bees,5815,0.0010303566274257013,0
1026,Bvlgari Omnia By Bvlgari For Women. Eau De Parfum Spray 1.3 Ounces,Beauty,15511.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",78.0,Bvlgari,5811,0.0010296478696424334,0
993,Aphogee Balancing Moisturizer 16 Oz,Beauty,518696.0,"'Beauty', 'Hair Care', 'Conditioners'",12.99,Aphogee,5794,0.001026635649063545,0
1615,"Clairol Nice 'n Easy Root Touch-Up, Dark Blonde 007 1 ea",Beauty,100451.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",6.06,Clairol,5777,0.0010236234284846564,0
1080,"Versus Blue Jeans By Gianni Versace For Men, Eau De Toilette Spray 2.5-Ounces",Beauty,100588.0,"'Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette'",21.38,Versace,5763,0.0010211427762432186,0
633,City Lips Advanced in NUDE York Lip Plumper,Beauty,163765.0,"'Beauty', 'Makeup', 'Lips', 'Lip Plumpers'",,,5753,0.001019370881785049,0
505,Obagi C-Exfoliating Day Lotion 2 fl oz.,Beauty,133184.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",51.85,Obagi Medical,5701,0.0010101570306025663,0
197,"Promensil Menopausal Relief Supplement Tablets, 60-Count Box",Health & Personal Care,9952.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",23.37,Promensil,5691,0.0010083851361443966,0
510,"Creative Nail Design Creative Nail Solar Oil, 0.5 Ounce",Beauty,994194.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils'",5.65,CND Cosmetics,5687,0.0010076763783611288,0
1880,"SHANY Silver Aluminum Makeup Case, 4 Pounds",Beauty,231945.0,"'Beauty', 'Tools & Accessories', 'Bags & Cases', 'Train Cases'",59.95,SHANY Cosmetics,5670,0.0010046641577822401,0
136,Skin Success Eventone Fade Milk with Vitamin E and Alpha Hydroxy - 8.5 Fluid Ounces,Beauty,5872.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",8.14,Skin Success,5656,0.0010021835055408026,0
1181,Purecell Professional Cosmetic Wedges with Vitamin-E (Pack 32),Beauty,83422.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges'",3.09,,5642,0.0009997028532993649,0
281,"OPI Natural Nail Strengthener Treatment, 0.5-Fluid Ounce",Beauty,18081.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Strengthening'",5.82,OPI,5642,0.0009997028532993649,0
573,"Laura Mercier Accessories - Sponge, 4-pack",Beauty,96055.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges'",29.99,laura mercier,5637,0.00099881690607028,0
1270,"Vanicream Sunscreen Sport, Spf 35, 4-ounce",Beauty,87257.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports'",7.0,Vanicream,5630,0.0009975765799495613,0
594,"Aubrey Organics - Island Natural Conditioner, 11 fl oz liquid",Beauty,13090.0,"'Beauty', 'Hair Care', 'Conditioners'",10.58,Aubrey Organics,5619,0.0009956274960455746,0
1073,Oscar by Oscar De La Renta for Women - 3.3 Ounce EDT Spray,Beauty,6951.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette'",36.25,Oscar de la Renta,5603,0.000992792464912503,0
107,Tommy Hilfiger Tommy Cologne Spray for Men - 3.4 Fluid Ounces,Health & Personal Care,7865.0,"'Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette'",28.54,Tommy Hilfiger,5598,0.0009919065176834181,0
269,"Roux Fanci-Full Mousse, 18 Spun Sand, 6 Fluid Ounce",Beauty,105867.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",5.3,Roux,5585,0.0009896030548877974,0
543,Peter Thomas Roth Max Complexion Correction Pads? (60 Pads),Beauty,367346.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",24.56,Peter Thomas Roth,5563,0.000985704887079824,0
1758,"Fresh Eau de Parfum, Sugar Lemon, 1 oz",Beauty,232790.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",,,5545,0.0009825154770551185,0
1432,"Healing Color Care Trauma Treatment Treatment Unisex by L'Anza, 5.1 Ounce",Health & Personal Care,984105.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",18.25,L&#39;anza,5539,0.0009814523403802167,0
1312,Cover Girl Outlast Smoothwear All-Day Smooth Feel Lipcolor 807 Blush Luminescence,Pet Supplies,40763.0,"'Beauty', 'Makeup', 'Lips', 'Lipstick'",9.99,Cover Girl,5515,0.0009771997936806093,0
1211,Nexxus VitaTress Biotin Shampoo (10.1 oz),Beauty,3765.0,"'Beauty', 'Hair Care', 'Shampoos'",3.24,Nexxus,5446,0.0009649737219192381,0
1136,Whitmor 6187-2419 Dryer Balls Set of 2,Beauty,84765.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",4.87,Whitmor,5442,0.0009642649641359702,0
909,Fekkai Advanced Brilliant Glossing Cream 4 fl oz (113 g),Beauty,793134.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",27.95,,5433,0.0009626702591236174,0
11,"Instant Heat Curling Iron, 1-Inch",Beauty,3225.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",13.95,Conair,5407,0.0009580633335323762,0
806,"Passion by Elizabeth Taylor for Men, Cologne Spray, 4-Ounce",Beauty,99175.0,"'Beauty', 'Fragrance', ""Men's"", 'Cologne'",14.26,Elizabeth Taylor,5358,0.0009493810506873444,0
284,Fran Wilson Yellow Mood Matcher,Beauty,61915.0,"'Beauty', 'Makeup', 'Lips', 'Lipstick'",5.25,Fran Wilson,5337,0.000945660072325188,0
855,"Got2b Glued Blasting Freeze Spray, 12 Ounce",Beauty,170559.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",9.35,Got2b,5324,0.0009433566095295673,0
983,"Coty Airspun Loose Powder, Naturelle, 2.3 Ounce",Beauty,30068.0,"'Beauty', 'Makeup', 'Face', 'Powder'",2.71,Coty Airspun,5277,0.0009350287055761696,0
1283,Earth Science Chamomile &amp; Green Tea Eye Makeup Remover,Beauty,668399.0,"'Beauty', 'Makeup', 'Makeup Remover', 'Eyes'",7.17,Earth Science,5267,0.0009332568111179998,0
630,ZOYA Armor Topcoat/UV Block 0.5oz,Beauty,297567.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments'",5.34,Zoya,5229,0.0009265236121769548,0
604,Jhirmack Silver Brightening Shampoo 20 Oz.,Beauty,185459.0,"'Beauty', 'Hair Care', 'Shampoos'",12.99,Jhirmack,5203,0.0009219166865857136,0
778,Kenneth Cole Reaction By Kenneth Cole Eau De Toilette Spray 3.4 Oz,Beauty,738222.0,"'Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette'",29.29,Kenneth Cole,5197,0.0009208535499108117,0
997,"CHI Silk Infusion Leave-In Treatment, 12 Ounce",Beauty,638850.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",,,5185,0.000918727276561008,0
924,"Rusk Thermal Shine Spray Unisex, 4.4 Ounce",Beauty,528489.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays'",12.96,Rusk,5167,0.0009155378665363025,0
681,"Digestive Advantage Intensive Bowel Support, 96 Counts Capsules",Beauty,521112.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",21.84,Digestive Advantage,5159,0.0009141203509697667,0
288,Cassia Clove 100% Pure &amp; Natural Aromatherapy Herbal Soap- 4 oz (113g),Beauty,131238.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Soaps'",4.95,Plantlife,5156,0.0009135887826323157,0
585,Peter Thomas Roth AHA/BHA Acne Clearing Gel 2 fl oz,Beauty,81131.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",45.0,Peter Thomas Roth,5153,0.0009130572142948648,0
1692,"Halston Z-14 by Halston for Men, Cologne Spray, 4.2 Ounce",Beauty,90958.0,"'Beauty', 'Fragrance', ""Men's"", 'Cologne'",15.35,Halston,5152,0.0009128800248490479,0
326,"Herbatint Permanent Herbal Haircolor Gel, Golden Chestnut 4D, 4.56-Ounce",Beauty,42075.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",9.99,Herbatint,5097,0.0009031346053291143,0
167,Olay Total Effects Anti-Aging Night Firming Treatment - 1.7 Fl Oz,Beauty,607.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Night Creams'",10.97,Olay,5092,0.0009022486581000295,0
570,"Conair Supreme Triple Curling Iron Pack  - 1/2 inch, 3/4 inch and 1 inch",Beauty,639985.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",10.99,Conair,5090,0.0009018942792083955,0
848,Sun Laboratories Dark Sunsation Self Tanning Lotion - Very Dark 8 fl oz.,Beauty,1172409.0,"'Beauty', 'Skin Care', 'Sun', 'Self-Tanners & Bronzers'",20.95,Sun Laboratories,5075,0.0008992364375211409,0
347,"PCA Skin Acne Cream, 0.5 Ounce",Beauty,21115.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",12.98,PCA Skin,5073,0.000898882058629507,0
191,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,Beauty,5349.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",14.85,Olay,5070,0.000898350490292056,0
150,"Aquis Microfiber Hair Towel, Lisse Crepe, Pink (19 x 39-Inches)",Beauty,14066.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions'",17.2,Aquis,5049,0.0008946295119298996,0
89,"Kiss My Face Bar Soap, 8.0 oz, Pure Olive Oil. 1-Bar",,,"'Beauty', 'Skin Care', 'Face', 'Oils & Serums'",2.3,Kiss My Face,5035,0.000892148859688462,0
549,"Essie Nail Lacquer, Blanc, 0.5 Fluid Ounce",Beauty,87102.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.75,Essie,5029,0.0008910857230135602,0
1082,Bvlgari Blv By Bvlgari For Women. Eau De Parfum Spray 2.5 Ounces,Beauty,116560.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",90.87,Bvlgari,4996,0.0008852384713016,0
932,"PCA Skin Eyexcellence (Phaze 12), 0.5 Ounce",Beauty,288168.0,"'Beauty', 'Skin Care', 'Eyes', 'Dark Circle Treatments'",24.45,PCA Skin,4995,0.000885061281855783,0
1752,"OGX  Anti-Breakage Serum, Nourishing Coconut Milk, 4oz",Beauty,11802.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",6.51,OGX,4976,0.0008816946823852605,0
1290,"Sedona Labs Iflora Probiotic for Women Capsules, 60-Count",Health & Personal Care,179010.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",16.8,Sedona Labs,4971,0.0008808087351561757,0
1192,"Sexy Hair Hard Up Gel, Packaging May Vary, 16.9-Ounce Pump Bottle",Beauty,10815.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",17.93,Short Sexy,4958,0.000878505272360555,0
819,Infiniti Pro by Conair Professional 1 Inch  Tourmaline Ceramic Straightener,Beauty,544637.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",38.99,Conair,4946,0.0008763789990107513,0
159,"Aveeno Clear Complexion Daily Moisturizer, 4 Ounce",,,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",4.65,Aveeno,4941,0.0008754930517816665,0
546,"Ardell Hair Color Bottle, Unred, 0.25 Ounce",Beauty,523759.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",4.0,Ardell,4923,0.0008723036417569609,0
1291,"Dr. King's Natural Medicine Asthma Symptom Relief, 2 Fluid Ounce",Beauty,562430.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",8.0,Dr. King&#39;s Natural Medicine,4907,0.0008694686106238893,0
1339,Alpha Hydrox AHA Souffle Soothing Anti-Wrinkle 1.6 oz.,Beauty,183205.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",8.79,Di Bruno Bros,4904,0.0008689370422864384,0
635,"Gena Healthy Hoof Cream, 4 Ounce",Beauty,29170.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Strengthening'",7.02,Gena,4903,0.0008687598528406215,0
1492,"Biore Ultra Deep Cleansing Pore Strips, 6 Count",Beauty,82902.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Pore Cleansing Strips'",4.51,Biore,4900,0.0008682282845031706,0
